"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","4","PreRegisterService","_generateTicket","","","","should create a new ticket for the user",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","5","ItineraryService","updateItinerary","","","","should update an itinerary with new details, tags, sections, and blocks",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","5","NotificationService","","","","","should be defined",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","19","AuthGuard","","","","","should be defined",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","3","ItineraryService","findMyItineraries","","","","should return paginated itineraries",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","5","AuthService","refreshToken","","","","should return new access and refresh tokens if refresh token is valid",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","10","ItineraryController","createItinerary","","","","should create an itinerary and return a formatted response",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","3","PreRegisterService","validateLogin","","","","should throw UnauthorizedException if ticket is expired",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","6","UmamiService","_getPreviousMonthRange","","","","should return the correct start and end timestamps for the previous month",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","4","AuthService","verify","","","","should throw NotFoundException if verification code is not found",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","4","RefreshStrategy","","","","","should throw UnauthorizedException if user not found",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","3","PreRegisterController","validateLogin","","","","should call service.validateLogin with correct ticketId",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","2","ItineraryController","markAsComplete","","","","should mark itinerary as complete",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","5","StaticService","getCountryCode","","","","should return country code response",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","4","AuthService","verify","","","","should throw UnauthorizedException if emails do not match",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","2","ItineraryService","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","2","StaticController","getCountryCode","","","","should return country code",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","3","ItineraryService","findOneItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","8","RefreshStrategy","","","","","should be defined",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","2","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Mon Mar 24 13:32:59 GMT 2025","Mon Mar 24 13:32:59 GMT 2025","3","PreRegisterController","referralCode","","","","should call service.getReferralCode with the correct userId",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","167","AuthService","register","","","","should throw NotFoundException if user is not found",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","3","PreRegisterService","sendDiscordWebhook","","","","should handle errors if fetch fails",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","16","AuthService","register","","","","should update user and send registration email if verification is successful",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","4","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for deleted/missing fields",""
"passed","Mon Mar 24 13:33:00 GMT 2025","Mon Mar 24 13:33:00 GMT 2025","7","TicketService","","","","","should be defined",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when block start time is after end time",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","2","ItineraryService","findAllTags","","","","should return an empty array if there are no tags",""
"passed","Mon Mar 24 13:32:57 GMT 2025","Mon Mar 24 13:32:57 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when no sections are provided",""
"passed","Mon Mar 24 13:32:58 GMT 2025","Mon Mar 24 13:32:58 GMT 2025","14","StaticService","","","","","should be defined",""
