"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","PreRegisterService","getPreRegisterCount","","","","should return total pre-registered users count",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findAllTags","","","","should return an empty array if there are no tags",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","17","AuthController","googleRegister","","","","should throw ConflictException if user already exists during Google registration",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","5","AuthService","sendVerification","","","","should delete the oldest ticket if there are too many",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","3","PreRegisterController","referralCode","","","","should call service.getReferralCode with the correct userId",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","14","PreRegisterService","createPreRegister","","","","should throw BadRequestException if email is already registered",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","49","ProfileService","","","","","should be defined",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","saveItinerary","","","","should save a public itinerary for the user",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","3","MeilisearchService","addOrUpdateItinerary","","","","should add a published itinerary to the index",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","selectContingency","","","","should select a contingency plan and return a formatted response",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","4","NotificationService","create","","","","should throw ConflictException if itinerary reminder already exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryService","acceptItineraryInvitation","","","","should accept an itinerary invitation and link the user to the itinerary using itineraryId",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","createContingency","","","","should throw NotFoundException if itinerary not found",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryController","removeUserFromItinerary","","","","should throw ForbiddenException if the user is not authorized to remove participants",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","2","NotificationController","updateAndReschedule","","","","should update an itinerary reminder and reschdule the cron job",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","4","ItineraryService","findMyCompletedItineraries","","","","should return completed itineraries with locationCount",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","5","AuthService","refreshToken","","","","should throw UnauthorizedException if refresh token is blacklisted",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","4","ProfileService","getListItineraryLikes","","","","should return a list of liked itineraries for a user",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findAllMyItineraries","","","","should return only completed itineraries when finishedBool is true",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","ProfileController","updateProfile","","","","should update only the fields provided in the DTO",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","AuthService","linkAccount","","","","should throw ConflictException if user is already linked",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","6","UmamiService","getUmamiAnalytics","","","","should fetch analytics data and send to Discord",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","3","MeilisearchService","searchTours","","","","should search tours with the provided query and options",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","batchCheckUserSavedItinerary","","","","should return empty array if the list is empty",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","findMyCompletedItineraries","","","","should return completed itineraries with response formatting",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryController","findItinerariesByLatestTags","","","","should pass user object directly to service",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","2","PaymentService","create","","","","should return a string indicating a new payment was added",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","4","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for missing block fields",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","3","StaticController","getCities","","","","should return list of cities",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","2","PaymentController","update","","","","should update a payment",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","3","TourService","buyTourTicket","","","","should throw BadRequestException when visitors exceed tour max capacity",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","inviteToItinerary","","","","should throw ForbiddenException if user is not the owner of the itinerary",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","_checkUpdateItineraryPermission","","","","should throw ForbiddenException when user is not the owner",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","11","ItineraryController","getSearchSuggestions","","","","should limit suggestions to top 5 results",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","32","PreRegisterService","createPreRegister","","","","should create a new user and send confirmation email",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findAllMyItineraries","","","","should throw an error when page number exceeds total pages",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","2","RefreshStrategy","","","","","should extract refresh token from cookies",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","4","TourService","buyTourTicket","","","","should successfully buy a tour ticket",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","2","TourService","payTourTicket","","","","should throw BadRequestException when user is not authorized",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","2","PreRegisterService","getReferralCode","","","","should return user referral code and count",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","5","AuthService","verify","","","","should throw NotFoundException if verification code is not found",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findContingencyPlan","","","","should throw NotFoundException when contingency plan does not exist",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","4","NotificationService","findAll","","","","should return an array of itinerary reminders",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findMySharedItineraries","","","","should throw an error for invalid page number",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","AuthController","linkAccount","","","","should throw an exception if linking fails",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","AuthService","linkAccount","","","","should link an existing user account with Firebase",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","findMyCompletedItineraries","","","","should return empty itinerary array if no completed itineraries found",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","6","AuthGuard","","","","","should throw UnauthorizedException if token is not provided",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","AuthService","linkAccount","","","","should throw NotFoundException if user does not exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findItinerariesByLatestTags","","","","should handle empty results when user has no itineraries or views",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","updateContingencyPlan","","","","should throw NotFoundException when contingency plan does not exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","2","ItineraryService","findMyCompletedItineraries","","","","should return an empty array when there are no completed itineraries",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","createViewItinerary","","","","should just create view if less than 10 views",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","9","ItineraryController","getViewItinerary","","","","should call service and return viewed itineraries",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","5","ItineraryController","createItinerary","","","","should pass errors from service to the caller",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","2","MeilisearchController","syncTours","","","","should throw UnauthorizedException when provided with invalid API key",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","3","PaginationDto","","","","","should transform page to a number",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","ProfileController","changePassword","","","","should call changePassword service with correct parameters",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","3","TourService","findOne","","","","should return tour with null itinerary if itinerary not found",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","5","NotificationService","scheduleEmail","","","","should throw a BadRequestException on jobs with date in past",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","17","UmamiService","","","","","should be defined",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","2","NotificationService","_formatReminderOption","","","","should return ""1 jam"" for ONE_HOUR_BEFORE option",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","9","ItineraryService","inviteToItinerary","","","","should send invitations to the provided emails",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","publishItinerary","","","","should unpublish the itinerary and remove from search index",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","5","ItineraryService","unsaveItinerary","","","","should unsave the itinerary for the user",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","ProfileController","getTransactionHistory","","","","should return transaction history when getTransactionHistory is called with a valid user",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","AuthController","register","","","","should call authService.register with correct data",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","9","ItineraryService","_checkContingencyCount","","","","should throw BadRequestException when there are already 2 contingency plans",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","5","MeilisearchService","deleteTour","","","","should throw other errors",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","2","PaymentService","update","","","","should return a string indicating a payment was updated",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryService","createItinerary","","","","should create routes across multiple sections",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","2","PreRegisterService","_generateTicket","","","","should delete the oldest ticket if more than 5 exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","removeItinerary","","","","should remove an itinerary successfully",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryService","updateContingencyPlan","","","","should update a contingency plan successfully",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","ProfileController","findOne","","","","should return a profile when findOne is called with a valid ID",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","10","EmailService","","","","","should be defined",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","2","ItineraryController","createContingency","","","","should create a contingency plan and return a formatted response",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","createItinerary","","","","should handle optional fields in the DTO correctly",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","6","MeilisearchService","formatTourForIndex","","","","should correctly format a tour for indexing",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","5","ItineraryController","publishItinerary","","","","should publish an itinerary and return success response",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","searchItineraries","","","","should search with custom sort parameters",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","2","ItineraryService","findMySharedItineraries","","","","should return empty data when user has no shared itineraries",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","3","AuthService","googleLogin","","","","should throw NotFoundException if user does not exist",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","6","NotificationService","onModuleInit","","","","should reschedule itinerary reminders on server restart",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","4","ItineraryController","createItinerary","","","","should create an itinerary without tags",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","2","MeilisearchService","deleteTour","","","","should delete a tour from the index",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","4","AuthService","createUser","","","","should throw BadRequestException if user was created recently and is not confirmed",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","6","ItineraryController","findItinerariesByLatestTags","","","","should properly handle user without any itineraries",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","findContingencyById","","","","should throw NotFoundException if contingency plan not found",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","2","AuthController","resetPassword","","","","should call authService.resetPassword with correct data",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","1","PaginationDto","","","","","should allow page to be optional",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","5","PreRegisterService","sendDiscordWebhook","","","","should send webhook for login-validation",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","duplicateContingency","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ProfileService","findOne","","","","should calculate totalLikes from itineraries correctly",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","2","ItineraryController","updateContingency","","","","should throw NotFoundException if contingency not found",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","3","AuthController","googleLogin","","","","should return success on successful Google login",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","27","AuthService","register","","","","should throw BadRequestException if passwords do not match",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryService","publishItinerary","","","","should throw NotFoundException if itinerary not found",""
"passed","Wed May 21 17:08:45 GMT 2025","Wed May 21 17:08:45 GMT 2025","7","AuthService","login","","","","should throw UnauthorizedException if password is invalid",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","2","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","4","GeminiService","generateFeedback","","","","should throw InternalServerErrorException on AI error",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","4","ItineraryService","findItinerariesByLatestTags","","","","should find itineraries by tags from user's latest and recently viewed itineraries",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","4","ProfileController","getTransactionHistory","","","","should handle NotFoundException if service throws it",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","20","PreRegisterService","validateLogin","","","","should validate login ticket and return access token",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","acceptItineraryInvitation","","","","should throw ForbiddenException if the user is not authorized to accept the invitation",""
"passed","Wed May 21 17:08:47 GMT 2025","Wed May 21 17:08:47 GMT 2025","3","MeilisearchService","formatItineraryForIndex","","","","should handle null or undefined itinerary and return null",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","33","AuthController","login","","","","should return access and refresh tokens on successful login",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","2","AuthGuard","","","","","should throw UnauthorizedException if user not found",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ProfileService","_verifyChangeEmailTicket","","","","should throw BadRequestException when ticket has expired",""
"passed","Wed May 21 17:08:50 GMT 2025","Wed May 21 17:08:50 GMT 2025","2","PaymentController","findOne","","","","should return a single payment",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","5","ItineraryService","createItinerary","","","","should create an itinerary with default section title, empty blocks, and empty tags",""
"passed","Wed May 21 17:08:48 GMT 2025","Wed May 21 17:08:48 GMT 2025","2","PreRegisterService","validateLogin","","","","should throw UnauthorizedException if ticket is expired",""
"passed","Wed May 21 17:08:49 GMT 2025","Wed May 21 17:08:49 GMT 2025","2","UmamiService","","","","","should log an error and return if UMAMI_DISCORD_WEBHOOK_URL is not set",""
"passed","Wed May 21 17:08:46 GMT 2025","Wed May 21 17:08:46 GMT 2025","3","ItineraryController","findContingencyById","","","","should return a specific contingency plan",""
