"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","3","NotificationController","findOne","","","","should pass errors from service to the caller",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryService","createViewItinerary","","","","should delete oldest view if already 10 and add new",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","6","ItineraryService","removeUserFromItinerary","","","","should throw ForbiddenException if the user is not the owner of the itinerary",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","4","ItineraryController","createItinerary","","","","should pass errors from service to the caller",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","15","NotificationService","findAll","","","","should return an array of itinerary reminders",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","6","ItineraryController","findContingencies","","","","should throw NotFoundException if itinerary not found",""
"passed","Sun Apr 27 04:00:12 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","5","ItineraryService","createItinerary","","","","should create routes across multiple sections",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryService","inviteToItinerary","","","","should throw ForbiddenException if user is not the owner of the itinerary",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryService","acceptItineraryInvitation","","","","should return itineraryId if user already has access to the itinerary",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryService","createContingencyPlan","","","","should throw ForbiddenException if user does not own the itinerary",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryController","createContingency","","","","should create a contingency plan and return a formatted response",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryController","searchItineraries","","","","should search itineraries with default parameters",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","MeilisearchService","onModuleInit","","","","should call setupIndexes on module init",""
"passed","Sun Apr 27 04:00:12 GMT 2025","Sun Apr 27 04:00:12 GMT 2025","3","AuthService","createUser","","","","should throw BadRequestException if user was created recently and is not confirmed",""
"passed","Sun Apr 27 04:00:15 GMT 2025","Sun Apr 27 04:00:15 GMT 2025","2","TicketController","remove","","","","should remove a ticket",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","23","NotificationService","create","","","","should throw NotFoundException if itinerary doesnt exist",""
"passed","Sun Apr 27 04:00:12 GMT 2025","Sun Apr 27 04:00:12 GMT 2025","9","ItineraryService","createItinerary","","","","should create an itinerary with sections and blocks",""
"passed","Sun Apr 27 04:00:15 GMT 2025","Sun Apr 27 04:00:15 GMT 2025","6","StaticService","_getCountryCode","","","","should return country details based on placeId",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","3","GeminiService","generateFeedback","","","","should return parsed feedback array from AI response",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryController","findAllMyItineraries","","","","should filter itineraries with shared=true and finished=true",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","4","NotificationService","calculateScheduleDate","","","","should calculate scheduled date correctly",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","3","NotificationService","cancelScheduledEmail","","","","should throw a NotFoundException if job doesnt exist",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","10","ItineraryService","searchItineraries","","","","should search with custom sort parameters",""
"passed","Sun Apr 27 04:00:12 GMT 2025","Sun Apr 27 04:00:12 GMT 2025","2","AuthService","verify","","","","should throw UnauthorizedException if firstNames do not match",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","MeilisearchService","addOrUpdateItinerary","","","","should delete an unpublished itinerary from the index",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","3","NotificationService","remove","","","","should throw NotFoundException if itinerary doesnt exist",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","3","ProfileService","findOne","","","","should handle user with no itineraries",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","4","AuthGuard","","","","","should allow access if the route is public",""
"passed","Sun Apr 27 04:00:16 GMT 2025","Sun Apr 27 04:00:16 GMT 2025","6","AppController","root","","","","should return ""Hello World!""",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","5","ItineraryService","createViewItinerary","","","","should just create view if less than 10 views",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","5","ItineraryService","_checkUpdateItineraryPermission","","","","should throw ForbiddenException when user is not the owner",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryService","getViewItinerary","","","","should return list of itinerary views ordered by viewedAt desc",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","2","NotificationService","update","","","","should throw NotFoundException if itinerary doesnt exist",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","2","GeminiService","createPrompt","","","","should format dates according to Indonesian time format",""
"passed","Sun Apr 27 04:00:11 GMT 2025","Sun Apr 27 04:00:11 GMT 2025","89","NotificationService","","","","","should be defined",""
"passed","Sun Apr 27 04:00:15 GMT 2025","Sun Apr 27 04:00:15 GMT 2025","7","AuthController","login","","","","should throw UnauthorizedException if email is not registered",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryService","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sun Apr 27 04:00:15 GMT 2025","Sun Apr 27 04:00:15 GMT 2025","3","ProfileController","findOne","","","","should return a profile when findOne is called with a valid ID",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","PreRegisterService","_generateTicket","","","","should create a new ticket for the user",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","4","ItineraryService","markAsComplete","","","","should mark itinerary as complete",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","33","GeminiService","","","","","should be defined",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","3","NotificationController","findOne","","","","should fetch an itinerary reminder and return OK when found",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryController","searchItineraries","","","","should search itineraries with date range filters",""
"passed","Sun Apr 27 04:00:12 GMT 2025","Sun Apr 27 04:00:12 GMT 2025","2","AuthService","createUser","","","","should create a new user if user does not exist",""
"passed","Sun Apr 27 04:00:15 GMT 2025","Sun Apr 27 04:00:15 GMT 2025","15","StaticService","getCountryCode","","","","should return country code response",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","2","ItineraryService","_checkContingencyCount","","","","should throw BadRequestException when there are already 2 contingency plans",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","ItineraryService","removeItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sun Apr 27 04:00:14 GMT 2025","Sun Apr 27 04:00:14 GMT 2025","4","UmamiService","sendToDiscord","","","","should send analytics data to Discord",""
"passed","Sun Apr 27 04:00:13 GMT 2025","Sun Apr 27 04:00:13 GMT 2025","3","PreRegisterService","getReferralCode","","","","should return user referral code and count",""
