"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 08 05:22:42 GMT 2025","Tue Apr 08 05:22:42 GMT 2025","3","NotificationService","findAll","","","","should return an array of itinerary reminders",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","3","RefreshStrategy","","","","","should validate user if refresh token is valid",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findOneItinerary","","","","should allow user to see itinerary if invited",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","NotificationController","updateAndReschedule","","","","should update an itinerary reminder and reschdule the cron job",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","12","ItineraryService","inviteToItinerary","","","","should send invitations to the provided emails",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","3","ItineraryService","","","","","should throw ForbiddenException if user does not own the itinerary",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","9","MapService","","","","","should throw an error if placeId is not provided",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","3","ItineraryService","acceptItineraryInvitation","","","","should throw NotFoundException if itineraryId is not found when accepting an invitation",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","7","ItineraryController","createItinerary","","","","should pass errors from service to the caller",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","6","ItineraryController","findAllMyItineraries","","","","should return all itineraries with default parameters",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","1","ItineraryService","_checkUpdateItineraryPermission","","","","should throw NotFoundException when itinerary does not exist",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","17","AuthController","createUser","","","","should call authService.createUser and authService.sendVerification with correct data",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","PreRegisterService","getPreRegisterCount","","","","should return total pre-registered users count",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","2","MapController","","","","","should handle service errors properly",""
"passed","Tue Apr 08 05:22:42 GMT 2025","Tue Apr 08 05:22:42 GMT 2025","10","NotificationService","scheduleEmail","","","","should throw a BadRequestException on jobs with date in past",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","UmamiService","sendToDiscord","","","","should handle Discord webhook errors gracefully",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","GeminiService","generateFeedback","","","","should parse JSON even if AI returns extra text",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","PreRegisterService","sendDiscordWebhook","","","","should handle errors if fetch fails",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","10","ItineraryService","findAllMyItineraries","","","","should return paginated itineraries for both owned and shared when sharedBool is false",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when block start time is after end time",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","2","ItineraryService","_checkUpdateItineraryPermission","","","","should throw ForbiddenException when user is not the owner",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findAllMyItineraries","","","","should throw an error for invalid page number",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","7","ItineraryService","removeItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","3","ItineraryController","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","4","ItineraryService","findMyCompletedItineraries","","","","should return completed itineraries with locationCount",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","20","NotificationController","","","","","should be defined",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","10","ItineraryService","removeItinerary","","","","should throw ForbiddenException when user is not the owner of the itinerary",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","2","StaticService","searchCities","","","","should return list of cities based on country",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","AuthController","getme","","","","should return the authenticated user",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","5","ItineraryService","findAllTags","","","","should return an empty array if there are no tags",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","3","StaticService","getCountryCode","","","","should return country code response",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findOneItinerary","","","","should throw ForbiddenException if user is not authorized",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","3","PreRegisterService","_generateTicket","","","","should throw BadRequestException if last ticket is still valid",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","3","AuthService","verify","","","","should throw UnauthorizedException if emails do not match",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","5","AuthGuard","","","","","should allow access if the route is public",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findMySharedItineraries","","","","should throw an error for invalid page number",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findMySharedItineraries","","","","should return empty data when user has no shared itineraries",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findMyCompletedItineraries","","","","should correctly count LOCATION blocks",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","4","AuthService","sendVerification","","","","should throw BadRequestException if user does not exist",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","3","ItineraryService","findAllTags","","","","should return an array of tags",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","3","EmailService","","","","","should handle errors if sending email fails",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","4","UmamiService","getUmamiAnalytics","","","","should handle fetch errors gracefully",""
"passed","Tue Apr 08 05:22:42 GMT 2025","Tue Apr 08 05:22:42 GMT 2025","4","NotificationService","update","","","","should throw NotFoundException if itinerary doesnt exist",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","6","ItineraryController","findMyCompletedItineraries","","","","should return completed itineraries with response formatting",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","6","ItineraryService","createItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","3","ItineraryController","findMyItineraries","","","","should return itineraries successfully",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","8","AuthService","clearExpiredRefreshTokens","","","","should delete expired refresh tokens",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","12","MapController","","","","","should return place details when placeId is valid",""
"passed","Tue Apr 08 05:22:43 GMT 2025","Tue Apr 08 05:22:43 GMT 2025","5","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","2","PreRegisterController","preRegister","","","","should call service.createPreRegister with correct data",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","16","GeminiService","","","","","should be defined",""
"passed","Tue Apr 08 05:22:46 GMT 2025","Tue Apr 08 05:22:46 GMT 2025","9","RefreshStrategy","","","","","should be defined",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","4","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Tue Apr 08 05:22:45 GMT 2025","Tue Apr 08 05:22:45 GMT 2025","5","GeminiService","generateFeedback","","","","should throw InternalServerErrorException on AI error",""
"passed","Tue Apr 08 05:22:44 GMT 2025","Tue Apr 08 05:22:44 GMT 2025","5","AuthService","createUser","","","","should throw BadRequestException if user was created recently and is not confirmed",""
"passed","Tue Apr 08 05:22:42 GMT 2025","Tue Apr 08 05:22:42 GMT 2025","43","NotificationService","","","","","should be defined",""
