"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","3","PreRegisterService","getReferralCode","","","","should return user referral code and count",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","3","ItineraryController","findMyCompletedItineraries","","","","should return completed itineraries with response formatting",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","2","ItineraryController","updateItinerary","","","","should update an itinerary and return a formatted response",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","3","ItineraryController","acceptItineraryInvitation","","","","should throw NotFoundException if the invitation does not exist",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","6","ItineraryController","inviteToItinerary","","","","should throw ForbiddenException if the user is not authorized to invite",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","6","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","6","ItineraryController","findAllTags","","","","should return all tags",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","8","ItineraryController","findOne","","","","should return an itinerary when found",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","6","ItineraryController","inviteToItinerary","","","","should throw NotFoundException if the itinerary does not exist",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","7","ItineraryService","createItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","238","AuthService","register","","","","should throw NotFoundException if user is not found",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","9","ItineraryController","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","3","ItineraryService","findOneItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","5","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","9","ItineraryService","createItinerary","","","","should throw BadRequestException when no sections are provided",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","6","AuthService","clearExpiredRefreshTokens","","","","should delete expired refresh tokens",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:32 GMT 2025","3","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","3","ItineraryController","findMyItineraries","","","","should return empty data when there are no itineraries",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","15","PreRegisterService","sendDiscordWebhook","","","","should send webhook for login-validation",""
"passed","Sun Mar 30 13:18:32 GMT 2025","Sun Mar 30 13:18:32 GMT 2025","13","StaticController","","","","","should be defined",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","2","ItineraryController","acceptItineraryInvitation","","","","should throw ForbiddenException if the user is not authorized to accept the invitation",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","3","ItineraryService","acceptItineraryInvitation","","","","should throw NotFoundException if itineraryId is not found when accepting an invitation",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","14","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","3","ItineraryService","acceptItineraryInvitation","","","","should throw BadRequestException if user is already a participant of the itinerary",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","8","ItineraryService","findMyItineraries","","","","should handle overflow page numbers",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","13","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for missing block fields",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","7","AuthService","createUser","","","","should throw ConflictException if user already exists and is confirmed",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","4","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Sun Mar 30 13:18:29 GMT 2025","Sun Mar 30 13:18:29 GMT 2025","4","ItineraryService","findMyCompletedItineraries","","","","should correctly count LOCATION blocks",""
"passed","Sun Mar 30 13:18:30 GMT 2025","Sun Mar 30 13:18:30 GMT 2025","9","ItineraryController","findOne","","","","should throw ForbiddenException if user is not authorized",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","3","AuthController","refreshToken","","","","should throw UnauthorizedException if refresh token is invalid",""
"passed","Sun Mar 30 13:18:31 GMT 2025","Sun Mar 30 13:18:31 GMT 2025","54","PreRegisterService","createPreRegister","","","","should create a new user and send confirmation email",""
