"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","PreRegisterService","validateLogin","","","","should throw UnauthorizedException for invalid ticket",""
"passed","Fri Apr 04 22:38:12 GMT 2025","Fri Apr 04 22:38:12 GMT 2025","3","EmailService","","","","","should send an email successfully",""
"passed","Fri Apr 04 22:38:12 GMT 2025","Fri Apr 04 22:38:12 GMT 2025","1","PaginationDto","","","","","should allow page to be optional",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","markAsComplete","","","","should mark itinerary as complete",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","9","AuthService","sendVerification","","","","should delete the oldest ticket if there are too many",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","4","MapController","","","","","should throw an error if placeId is not provided",""
"passed","Fri Apr 04 22:38:12 GMT 2025","Fri Apr 04 22:38:12 GMT 2025","7","ProfileController","","","","","should be defined",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","removeUserFromItinerary","","","","should remove a user from the itinerary successfully",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","findMyCompletedItineraries","","","","should correctly count LOCATION blocks",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","updateItinerary","","","","should update an itinerary and return a formatted response",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","11","ItineraryService","removeUserFromItinerary","","","","should throw NotFoundException if the itinerary does not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","acceptItineraryInvitation","","","","should accept an itinerary invitation and link the user to the itinerary using itineraryId",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","findMySharedItineraries","","","","should return empty data when there are no shared itineraries",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","5","PreRegisterService","validateLogin","","","","should validate login ticket and return access token",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","1","ItineraryService","createContingencyPlan","","","","should throw ForbiddenException if user does not own the itinerary",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","29","AuthController","login","","","","should return access and refresh tokens on successful login",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","findAllMyItineraries","","","","should throw an error when page number exceeds total pages",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","findMyItineraries","","","","should handle overflow page numbers",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","14","AuthService","clearExpiredRefreshTokens","","","","should delete expired refresh tokens",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","acceptItineraryInvitation","","","","should return itineraryId if user already has access to the itinerary",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","13","AuthService","login","","","","should return access and refresh tokens if login is successful",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","3","PreRegisterController","preRegister","","","","should call service.createPreRegister with correct data",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","findOneItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","AuthService","verify","","","","should throw NotFoundException if verification code is not found",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","5","AuthGuard","","","","","should throw UnauthorizedException if token has expired",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","53","PreRegisterService","createPreRegister","","","","should create a new user and send confirmation email",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","AuthService","sendVerification","","","","should send verification email if user exists",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","createContingencyPlan","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","inviteToItinerary","","","","should throw ForbiddenException if user is not the owner of the itinerary",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","21","PreRegisterService","createPreRegister","","","","should throw BadRequestException if email is already registered",""
"passed","Fri Apr 04 22:38:12 GMT 2025","Fri Apr 04 22:38:12 GMT 2025","7","ProfileService","","","","","should be defined",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","83","ItineraryService","","","","","should be defined",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","5","ItineraryService","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","10","AuthService","sendVerification","","","","should throw BadRequestException if requesting too fast",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","8","ItineraryController","createItinerary","","","","should handle optional fields in the DTO correctly",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","findMySharedItineraries","","","","should return empty data when user has no shared itineraries",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","3","PreRegisterController","validateLogin","","","","should call service.validateLogin with correct ticketId",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","acceptItineraryInvitation","","","","should accept an itinerary invitation",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","3","StaticService","searchCountries","","","","should return list of countries",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","_checkUpdateItineraryPermission","","","","should throw NotFoundException when itinerary does not exist",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","3","AuthController","login","","","","should throw UnauthorizedException if password is incorrect",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","4","AuthController","login","","","","should throw UnauthorizedException if email is not registered",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","inviteToItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","4","ItineraryService","findAllMyItineraries","","","","should return only completed itineraries when finishedBool is true",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","removeItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","15","AuthGuard","","","","","should be defined",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","8","ItineraryService","createItinerary","","","","should create an itinerary with sections and blocks",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","findMyCompletedItineraries","","","","should return empty itinerary array if no completed itineraries found",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","acceptItineraryInvitation","","","","should throw NotFoundException if the pending invitation does not exist",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","inviteToItinerary","","","","should throw NotFoundException if the itinerary does not exist",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","PreRegisterService","validateLogin","","","","should throw UnauthorizedException if ticket is expired",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","createContingencyPlan","","","","should create a contingency plan with sections and blocks",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","2","StaticService","searchCities","","","","should return list of cities based on country",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","2","ItineraryController","findMySharedItineraries","","","","should return shared itineraries successfully",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","findMyCompletedItineraries","","","","should return completed itineraries with locationCount",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","4","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","inviteToItinerary","","","","should throw ForbiddenException if the user is not authorized to invite",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","11","AuthService","refreshToken","","","","should return new access and refresh tokens if refresh token is valid",""
"passed","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","2","StaticService","getCountryCode","","","","should return country code response",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","ItineraryController","findMyItineraries","","","","should throw an error for invalid page number",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","4","ItineraryService","createItinerary","","","","should throw BadRequestException when duplicate section numbers are provided",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","3","PreRegisterService","sendDiscordWebhook","","","","should handle errors if fetch fails",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","7","PreRegisterService","sendDiscordWebhook","","","","should not send webhook if DISCORD_WEBHOOK_URL is not set",""
"passed","Fri Apr 04 22:38:10 GMT 2025","Fri Apr 04 22:38:10 GMT 2025","28","PreRegisterService","","","","","should be defined",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","88","AuthService","login","","","","should throw UnauthorizedException if user is not found",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","8","AuthService","refreshToken","","","","should throw UnauthorizedException if refresh token is blacklisted",""
"passed","Fri Apr 04 22:38:09 GMT 2025","Fri Apr 04 22:38:09 GMT 2025","3","ItineraryService","removeItinerary","","","","should remove an itinerary successfully",""
"broken","Fri Apr 04 22:38:11 GMT 2025","Fri Apr 04 22:38:11 GMT 2025","7","GeminiService","generateFeedback","","","","should return parsed feedback array from AI response",""
