"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","4","AuthService","verify","","","","should throw NotFoundException if verification code is not found",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","2","NotificationService","_formatReminderOption","","","","should return ""10 menit"" for TEN_MINUTES_BEFORE option",""
"passed","Thu May 15 05:48:08 GMT 2025","Thu May 15 05:48:08 GMT 2025","3","PreRegisterService","validateLogin","","","","should throw UnauthorizedException for invalid ticket",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","2","ItineraryService","searchItineraries","","","","should handle search with no results",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","9","ItineraryService","findItinerariesByLatestTags","","","","should handle when no tags are found in combined itineraries",""
"passed","Thu May 15 05:48:08 GMT 2025","Thu May 15 05:48:08 GMT 2025","14","PreRegisterService","_generateTicket","","","","should throw BadRequestException if last ticket is still valid",""
"passed","Thu May 15 05:48:07 GMT 2025","Thu May 15 05:48:07 GMT 2025","7","AuthService","register","","","","should update user and send registration email if verification is successful",""
"passed","Thu May 15 05:48:08 GMT 2025","Thu May 15 05:48:08 GMT 2025","22","GeminiService","","","","","should be defined",""
"passed","Thu May 15 05:48:05 GMT 2025","Thu May 15 05:48:05 GMT 2025","5","ItineraryService","findAllMyItineraries","","","","should throw an error when page number exceeds total pages",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","3","ItineraryService","searchItineraries","","","","should search itineraries with default parameters",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","2","NotificationService","cancelScheduledEmail","","","","should throw a NotFoundException if job doesnt exist",""
"passed","Thu May 15 05:48:05 GMT 2025","Thu May 15 05:48:05 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","2","ItineraryController","createViewItinerary","","","","should call service and return response",""
"passed","Thu May 15 05:48:07 GMT 2025","Thu May 15 05:48:07 GMT 2025","3","ProfileController","getListItineraries","","","","should return itineraries when getListItineraries is called with a valid ID",""
"passed","Thu May 15 05:48:08 GMT 2025","Thu May 15 05:48:08 GMT 2025","1","GeminiService","createPrompt","","","","should handle empty sections",""
"passed","Thu May 15 05:48:09 GMT 2025","Thu May 15 05:48:09 GMT 2025","13","PreRegisterController","","","","","should be defined",""
"passed","Thu May 15 05:48:09 GMT 2025","Thu May 15 05:48:09 GMT 2025","1","EmailService","","","","","should send an email successfully",""
"passed","Thu May 15 05:48:06 GMT 2025","Thu May 15 05:48:06 GMT 2025","2","ItineraryController","findAllTags","","","","should return all tags",""
"passed","Thu May 15 05:48:09 GMT 2025","Thu May 15 05:48:09 GMT 2025","3","StaticService","searchCountries","","","","should return list of countries",""
