"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Fri Apr 04 22:22:44 GMT 2025","Fri Apr 04 22:22:44 GMT 2025","2","PreRegisterController","referralCode","","","","should call service.getReferralCode with the correct userId",""
"passed","Fri Apr 04 22:22:44 GMT 2025","Fri Apr 04 22:22:44 GMT 2025","9","TicketController","","","","","should be defined",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryService","findOneItinerary","","","","should throw ForbiddenException if user is not authorized",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","PreRegisterService","getReferralCode","","","","should throw BadRequestException if user is not found",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","6","ItineraryController","findOne","","","","should return an itinerary when found",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","3","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","AuthController","register","","","","should call authService.register with correct data",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","5","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for missing block fields",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","10","ItineraryService","createContingencyPlan","","","","should create a contingency plan with sections and blocks",""
"passed","Fri Apr 04 22:22:41 GMT 2025","Fri Apr 04 22:22:41 GMT 2025","3","AuthService","sendVerification","","","","should send verification email if user exists",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","5","PreRegisterService","validateLogin","","","","should validate login ticket and return access token",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryService","findOneItinerary","","","","should return itinerary when found and user has access to it",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryController","findMyItineraries","","","","should return empty data when there are no itineraries",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","3","ItineraryController","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Fri Apr 04 22:22:41 GMT 2025","Fri Apr 04 22:22:41 GMT 2025","4","AuthService","createUser","","","","should throw ConflictException if user already exists and is confirmed",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","5","GeminiService","generateFeedback","","","","should throw InternalServerErrorException on AI error",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryService","createContingencyPlan","","","","should throw ForbiddenException if user does not own the itinerary",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when block start time is after end time",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","StaticService","_getCountryCode","","","","should return country details based on placeId",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","AuthController","refreshToken","","","","should throw UnauthorizedException if refresh token is invalid",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","5","ItineraryController","createItinerary","","","","should pass errors from service to the caller",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","26","PreRegisterService","","","","","should be defined",""
"passed","Fri Apr 04 22:22:42 GMT 2025","Fri Apr 04 22:22:42 GMT 2025","6","ItineraryController","createItinerary","","","","should create an itinerary without tags",""
"passed","Fri Apr 04 22:22:43 GMT 2025","Fri Apr 04 22:22:43 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
