"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","10","ItineraryService","updateItinerary","","","","should throw BadRequestException when block start time is after end time",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","6","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","6","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","ItineraryController","removeItinerary","","","","should throw an error if itinerary is not found",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","12","EmailService","","","","","should be defined",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","4","RefreshStrategy","","","","","should throw UnauthorizedException if user not found",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if user not found",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","6","AuthService","register","","","","should update user and send registration email if verification is successful",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when duplicate section numbers are provided",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","7","AuthService","login","","","","should return access and refresh tokens if login is successful",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","4","ItineraryService","findMyCompletedItineraries","","","","should return an empty array when there are no completed itineraries",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthController","login","","","","should throw UnauthorizedException if password is incorrect",""
"passed","Mon Mar 10 09:26:20 GMT 2025","Mon Mar 10 09:26:20 GMT 2025","5","TicketService","","","","","should be defined",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","3","RefreshStrategy","","","","","should validate user if refresh token is valid",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","5","ItineraryService","markAsComplete","","","","should mark itinerary as complete",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthController","refreshToken","","","","should return new access and refresh tokens",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","19","PreRegisterController","","","","","should be defined",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","7","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","ItineraryController","findMyItineraries","","","","should throw an error for invalid page number",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","5","AuthService","refreshToken","","","","should return new access and refresh tokens if refresh token is valid",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","6","AuthService","login","","","","should throw UnauthorizedException if password is invalid",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","4","ItineraryService","createItinerary","","","","should create an itinerary with default section title, empty blocks, and empty tags",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","2","ItineraryService","removeItinerary","","","","should remove an itinerary successfully",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","4","ItineraryController","updateItinerary","","","","should pass errors from service to the caller",""
"passed","Mon Mar 10 09:26:20 GMT 2025","Mon Mar 10 09:26:20 GMT 2025","6","NotificationService","","","","","should be defined",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","78","AuthService","login","","","","should throw UnauthorizedException if user is not found",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","4","AuthService","createUser","","","","should throw BadRequestException if user was created recently and is not confirmed",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","4","AuthController","createUser","","","","should call authService.createUser and authService.sendVerification with correct data",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","5","ItineraryService","findMyCompletedItineraries","","","","should correctly count LOCATION blocks",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","2","PaginationDto","","","","","should transform page to a number",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","PreRegisterService","getReferralCode","","","","should throw BadRequestException if user is not found",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","6","PreRegisterService","_generateTicket","","","","should delete the oldest ticket if more than 5 exist",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","65","ItineraryService","","","","","should be defined",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","8","AppController","root","","","","should return ""Hello World!""",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","5","AuthService","clearExpiredRefreshTokens","","","","should delete expired refresh tokens",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","2","ItineraryService","findOneItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","5","ItineraryService","findMyCompletedItineraries","","","","should return completed itineraries with locationCount",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","3","EmailService","","","","","should send an email successfully",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthGuard","","","","","should allow access if the route is public",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","3","StaticService","getCountryCode","","","","should return country code response",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","3","StaticService","_getCountryCode","","","","should return country details based on placeId",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","4","AuthService","sendVerification","","","","should send verification email if user exists",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","31","PreRegisterService","","","","","should be defined",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","22","AuthGuard","","","","","should be defined",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","3","PreRegisterController","preRegister","","","","should call service.createPreRegister with correct data",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","AuthController","register","","","","should call authService.register with correct data",""
"passed","Mon Mar 10 09:26:18 GMT 2025","Mon Mar 10 09:26:18 GMT 2025","3","ItineraryController","markAsComplete","","","","should mark itinerary as complete",""
"passed","Mon Mar 10 09:26:17 GMT 2025","Mon Mar 10 09:26:17 GMT 2025","10","ItineraryService","createItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Mon Mar 10 09:26:19 GMT 2025","Mon Mar 10 09:26:19 GMT 2025","2","StaticController","getCities","","","","should return list of cities",""
"passed","Mon Mar 10 09:26:20 GMT 2025","Mon Mar 10 09:26:20 GMT 2025","10","MapService","","","","","should be defined",""
