"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryService","findOneItinerary","","","","should return itinerary when found and user has access to it",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","7","AuthService","verify","","","","should throw UnauthorizedException if firstNames do not match",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","24","AuthController","login","","","","should return access and refresh tokens on successful login",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","9","ItineraryService","findAllTags","","","","should return an array of tags",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryService","findMyItineraries","","","","should return paginated itineraries",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","5","AuthService","createUser","","","","should create a new user if user does not exist",""
"passed","Thu Mar 27 07:46:58 GMT 2025","Thu Mar 27 07:46:58 GMT 2025","2","PaginationDto","","","","","should allow page to be optional",""
"passed","Thu Mar 27 07:46:58 GMT 2025","Thu Mar 27 07:46:58 GMT 2025","2","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryService","findOneItinerary","","","","should throw ForbiddenException if user is not authorized",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryController","findMyItineraries","","","","should throw an error for invalid page number",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","3","AuthController","createUser","","","","should call authService.createUser and authService.sendVerification with correct data",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","3","ItineraryService","removeItinerary","","","","should remove an itinerary successfully",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","21","ItineraryService","createItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryService","findMyItineraries","","","","should return empty list if user has no itineraries",""
"passed","Thu Mar 27 07:46:59 GMT 2025","Thu Mar 27 07:46:59 GMT 2025","9","ProfileController","","","","","should be defined",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","5","ItineraryService","findAllTags","","","","should return an empty array if there are no tags",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","2","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","3","AuthGuard","","","","","should allow access if token is valid",""
"passed","Thu Mar 27 07:46:59 GMT 2025","Thu Mar 27 07:46:59 GMT 2025","9","MapController","","","","","should be defined",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","8","AuthController","refreshToken","","","","should throw UnauthorizedException if refresh token is invalid",""
"passed","Thu Mar 27 07:46:58 GMT 2025","Thu Mar 27 07:46:58 GMT 2025","4","PreRegisterController","validateLogin","","","","should call service.validateLogin with correct ticketId",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","6","ItineraryService","createItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","15","StaticService","searchCountries","","","","should return list of countries",""
"passed","Thu Mar 27 07:46:59 GMT 2025","Thu Mar 27 07:46:59 GMT 2025","23","TicketController","","","","","should be defined",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","8","AuthService","createUser","","","","should throw BadRequestException if user was created recently and is not confirmed",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","13","ItineraryController","findOne","","","","should return an itinerary when found",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","4","ItineraryController","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Thu Mar 27 07:46:58 GMT 2025","Thu Mar 27 07:46:58 GMT 2025","4","PaginationDto","","","","","should return validation error if page is negative",""
"passed","Thu Mar 27 07:46:58 GMT 2025","Thu Mar 27 07:46:58 GMT 2025","5","RefreshStrategy","","","","","should throw UnauthorizedException if user not found",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","10","AuthService","sendVerification","","","","should send verification email if user exists",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","16","StaticService","","","","","should be defined",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","4","PreRegisterService","validateLogin","","","","should throw UnauthorizedException for invalid ticket",""
"passed","Thu Mar 27 07:46:57 GMT 2025","Thu Mar 27 07:46:57 GMT 2025","25","PreRegisterService","_generateTicket","","","","should create a new ticket for the user",""
"passed","Thu Mar 27 07:46:56 GMT 2025","Thu Mar 27 07:46:56 GMT 2025","6","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
