"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 25 15:38:00 GMT 2025","Fri Apr 25 15:38:00 GMT 2025","2","MeilisearchService","deleteItinerary","","","","should handle document not found gracefully",""
"passed","Fri Apr 25 15:37:59 GMT 2025","Fri Apr 25 15:37:59 GMT 2025","8","ItineraryService","acceptItineraryInvitation","","","","should throw NotFoundException if itineraryId is not found when accepting an invitation",""
"passed","Fri Apr 25 15:37:59 GMT 2025","Fri Apr 25 15:37:59 GMT 2025","3","AuthService","sendVerification","","","","should throw BadRequestException if user does not exist",""
"passed","Fri Apr 25 15:37:59 GMT 2025","Fri Apr 25 15:37:59 GMT 2025","4","ItineraryService","createItinerary","","","","should create an itinerary with default section title, empty blocks, and empty tags",""
"passed","Fri Apr 25 15:38:02 GMT 2025","Fri Apr 25 15:38:02 GMT 2025","3","PaymentController","create","","","","should create a payment",""
"passed","Fri Apr 25 15:38:01 GMT 2025","Fri Apr 25 15:38:01 GMT 2025","6","UmamiService","getUmamiAnalytics","","","","should fetch analytics data and send to Discord",""
"passed","Fri Apr 25 15:38:02 GMT 2025","Fri Apr 25 15:38:02 GMT 2025","11","GeminiController","","","","","should be defined",""
"passed","Fri Apr 25 15:37:59 GMT 2025","Fri Apr 25 15:37:59 GMT 2025","3","ItineraryService","removeUserFromItinerary","","","","should throw NotFoundException if the user to be removed is not a participant",""
"passed","Fri Apr 25 15:38:00 GMT 2025","Fri Apr 25 15:38:00 GMT 2025","6","NotificationController","updateAndReschedule","","","","should update an itinerary reminder and reschdule the cron job",""
"passed","Fri Apr 25 15:38:00 GMT 2025","Fri Apr 25 15:38:00 GMT 2025","4","PreRegisterService","sendDiscordWebhook","","","","should not send webhook if DISCORD_WEBHOOK_URL is not set",""
"passed","Fri Apr 25 15:38:01 GMT 2025","Fri Apr 25 15:38:01 GMT 2025","2","GeminiService","createPrompt","","","","should format dates according to Indonesian time format",""
"passed","Fri Apr 25 15:37:59 GMT 2025","Fri Apr 25 15:37:59 GMT 2025","3","ItineraryService","updateItinerary","","","","should update an itinerary with defaults for deleted/missing fields",""
"passed","Fri Apr 25 15:38:00 GMT 2025","Fri Apr 25 15:38:00 GMT 2025","11","PreRegisterService","_generateTicket","","","","should delete the oldest ticket if more than 5 exist",""
"passed","Fri Apr 25 15:38:01 GMT 2025","Fri Apr 25 15:38:01 GMT 2025","4","AuthGuard","","","","","should allow access if the route is public",""
