"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 23 07:54:30 GMT 2025","Wed Apr 23 07:54:30 GMT 2025","6","NotificationService","scheduleEmail","","","","should throw a BadRequestException on jobs with date in past",""
"passed","Wed Apr 23 07:54:30 GMT 2025","Wed Apr 23 07:54:30 GMT 2025","5","NotificationService","calculateScheduleDate","","","","should calculate scheduled date correctly",""
"passed","Wed Apr 23 07:54:31 GMT 2025","Wed Apr 23 07:54:31 GMT 2025","11","AuthService","register","","","","should update user and send registration email if verification is successful",""
"passed","Wed Apr 23 07:54:30 GMT 2025","Wed Apr 23 07:54:30 GMT 2025","6","NotificationService","scheduleEmail","","","","should throw a ConflictException on already scheduled reminders",""
"passed","Wed Apr 23 07:54:35 GMT 2025","Wed Apr 23 07:54:35 GMT 2025","3","TicketService","create","","","","should return a string indicating a new ticket was added",""
"passed","Wed Apr 23 07:54:33 GMT 2025","Wed Apr 23 07:54:33 GMT 2025","3","MapService","getPriceRangeByPlaceId","","","","should throw an error if placeId is not provided",""
"passed","Wed Apr 23 07:54:30 GMT 2025","Wed Apr 23 07:54:30 GMT 2025","9","NotificationService","findAll","","","","should return an empty array of itinerary reminders if none found",""
"passed","Wed Apr 23 07:54:35 GMT 2025","Wed Apr 23 07:54:35 GMT 2025","2","PaymentService","remove","","","","should return a string indicating a payment was removed",""
"passed","Wed Apr 23 07:54:34 GMT 2025","Wed Apr 23 07:54:34 GMT 2025","3","ProfileController","remove","","","","should remove a profile",""
"passed","Wed Apr 23 07:54:33 GMT 2025","Wed Apr 23 07:54:33 GMT 2025","11","GeminiService","generateFeedback","","","","should throw InternalServerErrorException on AI error",""
"passed","Wed Apr 23 07:54:31 GMT 2025","Wed Apr 23 07:54:31 GMT 2025","4","ItineraryService","createItinerary","","","","should throw BadRequestException when duplicate section numbers are provided",""
"passed","Wed Apr 23 07:54:31 GMT 2025","Wed Apr 23 07:54:31 GMT 2025","2","ItineraryService","findMySharedItineraries","","","","should throw an error when page number exceeds total pages",""
"passed","Wed Apr 23 07:54:32 GMT 2025","Wed Apr 23 07:54:32 GMT 2025","3","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Wed Apr 23 07:54:31 GMT 2025","Wed Apr 23 07:54:31 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Wed Apr 23 07:54:35 GMT 2025","Wed Apr 23 07:54:35 GMT 2025","11","TicketService","","","","","should be defined",""
