"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","1","MapService","getPlaceDetails","","","","should return place details with price range when successful",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","ItineraryService","findContingencyPlans","","","","should return all contingency plans for the given itinerary",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","3","NotificationController","createAndSchedule","","","","should create an itinerary reminder and schedule the cron job",""
"passed","Thu Apr 24 16:11:04 GMT 2025","Thu Apr 24 16:11:04 GMT 2025","13","ProfileService","","","","","should be defined",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","5","ItineraryService","findOneItinerary","","","","should allow user to see itinerary if invited",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","ItineraryController","removeUserFromItinerary","","","","should throw NotFoundException if the user to be removed does not exist",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","6","AuthGuard","","","","","should throw UnauthorizedException if token is not provided",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","2","UmamiService","sendToDiscord","","","","should send analytics data to Discord",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","2","UmamiService","","","","","should log an error and return if UMAMI_DISCORD_WEBHOOK_URL is not set",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","3","RefreshStrategy","","","","","should validate user if refresh token is valid",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","ItineraryController","findContingencies","","","","should throw NotFoundException if itinerary not found",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","ItineraryController","findAllTags","","","","should return all tags",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","4","PreRegisterService","_generateTicket","","","","should delete the oldest ticket if more than 5 exist",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","13","ItineraryService","findAllMyItineraries","","","","should return only shared itineraries when sharedBool is true",""
"passed","Thu Apr 24 16:11:04 GMT 2025","Thu Apr 24 16:11:04 GMT 2025","2","ProfileService","update","","","","should update a profile",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","AuthService","login","","","","should return access and refresh tokens if login is successful",""
"broken","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","4","ItineraryService","duplicateItinerary","","","","should duplicate an itinerary succesfully",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","3","UmamiService","_getPreviousMonthRange","","","","should return the correct start and end timestamps for the previous month",""
"passed","Thu Apr 24 16:11:00 GMT 2025","Thu Apr 24 16:11:00 GMT 2025","2","NotificationService","_formatReminderOption","","","","should return ""1 hari"" for ONE_DAY_BEFORE option",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","1","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryController","removeUserFromItinerary","","","","should throw ForbiddenException if the user is not authorized to remove participants",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","6","ItineraryService","findMySharedItineraries","","","","should throw an error when page number exceeds total pages",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryController","findAllMyItineraries","","","","should filter itineraries with shared=true and finished=true",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","3","AuthService","refreshToken","","","","should return new access and refresh tokens if refresh token is valid",""
"passed","Thu Apr 24 16:11:04 GMT 2025","Thu Apr 24 16:11:04 GMT 2025","2","PaymentService","remove","","","","should return a string indicating a payment was removed",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryController","removeItinerary","","","","should call remove() in the service and delete an itinerary",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryController","findMyItineraries","","","","should return empty data when there are no itineraries",""
"passed","Thu Apr 24 16:11:00 GMT 2025","Thu Apr 24 16:11:00 GMT 2025","3","NotificationService","findAll","","","","should return an empty array of itinerary reminders if none found",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","1","MapService","getPriceRangeByPlaceId","","","","should throw an error if placeId is not provided",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","5","ItineraryController","findOne","","","","should throw ForbiddenException if user is not authorized",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryService","acceptItineraryInvitation","","","","should return itineraryId if user already has access to the itinerary",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","3","AuthController","register","","","","should call authService.register with correct data",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","2","ItineraryController","updateContingency","","","","should throw NotFoundException if contingency not found",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","26","PreRegisterService","","","","","should be defined",""
"passed","Thu Apr 24 16:11:03 GMT 2025","Thu Apr 24 16:11:03 GMT 2025","2","MapService","getPriceRangeByPlaceId","","","","should throw an error when API call fails",""
"passed","Thu Apr 24 16:11:01 GMT 2025","Thu Apr 24 16:11:01 GMT 2025","4","ItineraryService","inviteToItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Thu Apr 24 16:11:04 GMT 2025","Thu Apr 24 16:11:04 GMT 2025","3","EmailService","","","","","should handle errors if sending email fails",""
"passed","Thu Apr 24 16:11:00 GMT 2025","Thu Apr 24 16:11:00 GMT 2025","2","NotificationService","_formatReminderOption","","","","should return ""10 menit"" for TEN_MINUTES_BEFORE option",""
"passed","Thu Apr 24 16:11:04 GMT 2025","Thu Apr 24 16:11:04 GMT 2025","3","TicketService","create","","","","should return a string indicating a new ticket was added",""
"passed","Thu Apr 24 16:11:02 GMT 2025","Thu Apr 24 16:11:02 GMT 2025","25","NotificationController","","","","","should be defined",""
"passed","Thu Apr 24 16:11:00 GMT 2025","Thu Apr 24 16:11:00 GMT 2025","9","NotificationService","scheduleEmail","","","","should schedule a sendEmail job and verify it runs",""
