"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","9","AuthService","sendVerification","","","","should send verification email if user exists",""
"broken","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","5","ItineraryService","updateItinerary","","","","should update an itinerary with new details, tags, sections, and blocks",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","AuthGuard","","","","","should throw UnauthorizedException if token is invalid",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","18","AuthService","login","","","","should throw UnauthorizedException if password is invalid",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","19","ItineraryService","FindOneItinerary","createItinerary","","","should create an itinerary with sections and blocks",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","4","AuthGuard","","","","","should allow access if the route is public",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","3","AuthService","verify","","","","should throw UnauthorizedException if firstNames do not match",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","2","ItineraryController","findMyCompletedItineraries","","","","should return empty itinerary array if no completed itineraries found",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","2","ItineraryService","markAsComplete","","","","should mark itinerary as complete",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","6","ItineraryController","updateItinerary","","","","should pass errors from service to the caller",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","9","ItineraryService","FindOneItinerary","createItinerary","","","should throw NotFoundException when tags do not exist",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","12","ItineraryService","FindOneItinerary","","","","should return itinerary when found",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","8","ItineraryService","findMyItineraries","","","","should return paginated itineraries",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","AuthGuard","","","","","should allow access if token is valid",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","8","ItineraryService","findMyItineraries","","","","should handle negative page numbers",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","10","AuthController","logout","","","","should clear refreshToken cookie",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","3","EmailService","","","","","should handle errors if sending email fails",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","12","AuthService","createUser","","","","should throw ConflictException if user already exists and is confirmed",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","7","ItineraryService","findMyItineraries","","","","should handle overflow page numbers",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","15","AuthService","refreshToken","","","","should throw UnauthorizedException if refresh token is blacklisted",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","8","ItineraryService","updateItinerary","","","","should throw BadRequestException when block start time is after end time",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","3","ItineraryService","markAsComplete","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","3","ItineraryService","updateItinerary","","","","should throw BadRequestException when date format is invalid",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","4","PaginationDto","","","","","should return validation error if page is negative",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","AuthController","createUser","","","","should call authService.createUser and authService.sendVerification with correct data",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","3","PreRegisterController","getPreRegisterCount","","","","should return the pre-register count",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","2","ItineraryService","findMyCompletedItineraries","","","","should correctly count LOCATION blocks",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","10","EmailService","","","","","should be defined",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","2","ItineraryService","markAsComplete","","","","should throw ForbiddenException if user is not the owner",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","9","RefreshStrategy","","","","","should be defined",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","6","ItineraryService","updateItinerary","","","","should throw BadRequestException when duplicate section numbers are provided",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","7","ItineraryService","updateItinerary","","","","should throw NotFoundException when tags do not exist",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","2","StaticService","getCountryCode","","","","should return country code response",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","AuthController","verify","","","","should call authService.verify with correct data",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","4","ItineraryController","findMyItineraries","","","","should return itineraries successfully",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","9","TicketController","","","","","should be defined",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","10","NotificationController","","","","","should be defined",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","5","AuthGuard","","","","","should throw UnauthorizedException if token is not provided",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","PreRegisterService","login","","","","should send login email if user exists",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","7","PreRegisterService","validateLogin","","","","should throw UnauthorizedException for invalid ticket",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","2","StaticController","getCountries","","","","should return list of countries",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","9","ItineraryService","FindOneItinerary","createItinerary","","","should throw BadRequestException when date format is invalid",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw NotFoundException if itinerary does not exist",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","18","ItineraryController","updateItinerary","","","","should update an itinerary and return a formatted response",""
"passed","Sun Mar 09 08:21:06 GMT 2025","Sun Mar 09 08:21:06 GMT 2025","129","AuthService","register","","","","should throw NotFoundException if user is not found",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","22","ProfileController","","","","","should be defined",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","23","PaymentController","","","","","should be defined",""
"passed","Sun Mar 09 08:21:07 GMT 2025","Sun Mar 09 08:21:07 GMT 2025","3","PreRegisterService","login","","","","should throw BadRequestException if email is not registered",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","10","MapController","","","","","should be defined",""
"passed","Sun Mar 09 08:21:08 GMT 2025","Sun Mar 09 08:21:08 GMT 2025","4","PreRegisterController","validateLogin","","","","should call service.validateLogin with correct ticketId",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","2","ItineraryService","updateItinerary","","","","should throw BadRequestException when start date is after end date",""
"passed","Sun Mar 09 08:21:05 GMT 2025","Sun Mar 09 08:21:05 GMT 2025","25","ItineraryService","updateItinerary","","","","should throw BadRequestException when no sections are provided",""
